timestamp,action,symbol,reason,detail
2026-07-31T08:34:06.640478+00:00,HOLD,XOM,score=+41 pnl=+10.0%,tech=+55 fund=+32 price=$156.97
2026-07-31T08:34:06.640662+00:00,UNIVERSE,-,volume-fallback,AI股池已25天未更新(>21天上限) @ universe_ai.json
2026-07-31T08:35:16.097554+00:00,BUY,ADBE,"score=+65 size=$10,132",tech=+68 fund=+64 price=$247.90
2026-07-31T08:35:16.097636+00:00,SKIP(exposure),APH,score=+63,tech=+41 fund=+77 price=$159.82
2026-07-31T08:35:16.097668+00:00,SKIP(exposure),CLS,score=+60,tech=+41 fund=+73 price=$352.59
2026-07-31T08:35:16.097696+00:00,SKIP(exposure),INTU,score=+58,tech=+36 fund=+73 price=$315.50
2026-07-31T08:35:16.097722+00:00,SKIP(exposure),SPOT,score=+57,tech=+55 fund=+59 price=$522.61
2026-07-31T08:35:16.097747+00:00,SKIP(exposure),NOW,score=+57,tech=+68 fund=+50 price=$110.07
2026-07-31T08:35:16.097787+00:00,SKIP(exposure),KO,score=+57,tech=+68 fund=+50 price=$88.49
2026-07-31T08:35:16.097814+00:00,SKIP(exposure),AVGO,score=+57,tech=+27 fund=+77 price=$387.84
2026-07-31T08:35:16.097838+00:00,SKIP(exposure),CRM,score=+53,tech=+36 fund=+64 price=$180.71
2026-07-31T08:35:16.097863+00:00,SKIP(exposure),ICE,score=+50,tech=+50 fund=+50 price=$156.27
2026-07-31T08:35:16.097887+00:00,SKIP(exposure),ACN,score=+50,tech=+36 fund=+59 price=$163.29
2026-07-31T08:35:16.097911+00:00,SKIP(exposure),WDAY,score=+49,tech=+68 fund=+36 price=$158.11
2026-07-31T08:35:16.097935+00:00,SKIP(exposure),WDC,score=+47,tech=+9 fund=+73 price=$533.04
2026-07-31T08:35:16.097958+00:00,SKIP(exposure),MA,score=+47,tech=+36 fund=+55 price=$577.35
2026-07-31T08:35:16.097983+00:00,SKIP(exposure),BAC,score=+47,tech=+36 fund=+55 price=$61.73
2026-07-31T08:35:16.098006+00:00,SKIP(exposure),RDDT,score=+46,tech=-14 fund=+86 price=$178.04
2026-07-31T08:35:16.098030+00:00,SKIP(exposure),EME,score=+46,tech=+27 fund=+59 price=$802.37
2026-07-31T08:35:16.098055+00:00,SKIP(exposure),MKTX,score=+45,tech=+32 fund=+55 price=$162.76
2026-07-31T08:35:16.098080+00:00,SKIP(exposure),TMO,score=+45,tech=+36 fund=+50 price=$576.77
2026-07-31T08:35:16.098103+00:00,SKIP(exposure),T,score=+45,tech=+36 fund=+50 price=$23.21
2026-07-31T08:35:16.098127+00:00,SKIP(exposure),BMY,score=+45,tech=+50 fund=+41 price=$64.86
2026-07-31T08:35:16.098153+00:00,SKIP(exposure),SYK,score=+44,tech=+55 fund=+36 price=$348.04
2026-07-31T08:35:16.098176+00:00,SKIP(exposure),CVX,score=+41,tech=+55 fund=+32 price=$192.31
2026-07-31T08:35:16.098199+00:00,SKIP(exposure),PM,score=+40,tech=+45 fund=+36 price=$192.00
2026-07-31T08:35:16.098223+00:00,SKIP(exposure),PWR,score=+39,tech=+23 fund=+50 price=$657.98
2026-07-31T08:35:16.098256+00:00,SKIP(exposure),BSX,score=+38,tech=+41 fund=+36 price=$46.00
2026-07-31T08:35:16.098279+00:00,SKIP(exposure),CMG,score=+38,tech=+55 fund=+27 price=$38.52
2026-07-31T08:35:16.098301+00:00,SKIP(exposure),META,score=+37,tech=-36 fund=+86 price=$539.03
2026-07-31T08:35:16.098359+00:00,SKIP(exposure),PFE,score=+36,tech=+36 fund=+36 price=$24.91
2026-07-31T08:35:16.098394+00:00,SKIP(exposure),ABBV,score=+36,tech=+36 fund=+36 price=$257.41
2026-07-31T08:35:16.098426+00:00,SKIP(exposure),LLY,score=+35,tech=-27 fund=+77 price=$1154.97
2026-07-31T08:35:16.098460+00:00,SKIP(exposure),MPWR,score=+35,tech=-41 fund=+86 price=$1316.18
2026-07-31T08:35:16.098494+00:00,SKIP(exposure),TER,score=+34,tech=-5 fund=+59 price=$365.49
2026-07-31T08:35:16.098527+00:00,SKIP(exposure),TSM,score=+34,tech=-45 fund=+86 price=$403.31
2026-07-31T08:35:16.098560+00:00,SKIP(exposure),MU,score=+34,tech=-45 fund=+86 price=$874.66
2026-07-31T08:35:16.098592+00:00,SKIP(exposure),GEV,score=+33,tech=-27 fund=+73 price=$981.98
2026-07-31T08:35:16.098623+00:00,SKIP(exposure),SBUX,score=+31,tech=+50 fund=+18 price=$105.85
2026-07-31T08:35:16.098655+00:00,SKIP(exposure),VZ,score=+31,tech=+36 fund=+27 price=$46.11
2026-07-31T08:35:16.098687+00:00,SKIP(exposure),CEG,score=+30,tech=+27 fund=+32 price=$263.56
2026-08-03T09:21:50.172917+00:00,HOLD,AAPL,score=+18 pnl=-0.3%,tech=-50 fund=+64 price=$308.91
2026-08-03T09:21:50.632139+00:00,HOLD,ADBE,score=+65 pnl=+4.6%,tech=+68 fund=+64 price=$250.41
2026-08-03T09:21:51.068365+00:00,HOLD,AMZN,score=+64 pnl=+13.6%,tech=+50 fund=+73 price=$271.58
2026-08-03T09:21:51.560852+00:00,HOLD,JPM,score=+47 pnl=+3.8%,tech=+36 fund=+55 price=$351.79
2026-08-03T09:21:52.065669+00:00,HOLD,MSFT,score=+56 pnl=+22.0%,tech=+32 fund=+73 price=$464.72
2026-08-03T09:21:52.528995+00:00,HOLD,NVDA,score=+34 pnl=-0.6%,tech=-45 fund=+86 price=$200.75
2026-08-03T09:21:53.016925+00:00,HOLD,V,score=+52 pnl=+3.3%,tech=+55 fund=+50 price=$366.13
2026-08-03T09:21:53.645662+00:00,HOLD,XOM,score=+57 pnl=+7.6%,tech=+55 fund=+59 price=$155.44
2026-08-03T09:21:53.645880+00:00,UNIVERSE,-,ai-thematic,AI主题股池 2026-07-26（8天前生成，30只）@ universe_ai.json
2026-08-03T09:22:06.257017+00:00,SKIP(exposure),EOG,score=+74,tech=+55 fund=+86 price=$148.69
2026-08-03T09:22:06.257106+00:00,SKIP(exposure),AVGO,score=+57,tech=+27 fund=+77 price=$389.28
2026-08-03T09:22:06.257146+00:00,SKIP(exposure),PWR,score=+55,tech=+41 fund=+64 price=$667.36
2026-08-03T09:22:06.257200+00:00,SKIP(exposure),EME,score=+52,tech=+41 fund=+59 price=$797.43
2026-08-03T09:22:06.257237+00:00,SKIP(exposure),ETN,score=+47,tech=+23 fund=+64 price=$415.20
2026-08-03T09:22:06.257269+00:00,SKIP(exposure),BAC,score=+47,tech=+36 fund=+55 price=$61.95
2026-08-03T09:22:06.257299+00:00,SKIP(exposure),MPC,score=+45,tech=+36 fund=+50 price=$316.47
2026-08-03T09:22:06.257331+00:00,SKIP(exposure),CVX,score=+44,tech=+55 fund=+36 price=$196.83
2026-08-03T09:22:06.257361+00:00,SKIP(exposure),GEV,score=+33,tech=-27 fund=+73 price=$990.29
2026-08-03T09:22:06.257392+00:00,SKIP(exposure),AMAT,score=+33,tech=-27 fund=+73 price=$507.67
2026-08-03T09:22:06.257423+00:00,SKIP(exposure),PSX,score=+33,tech=+55 fund=+18 price=$211.68
2026-08-03T09:22:06.257455+00:00,SKIP(exposure),SLB,score=+30,tech=+27 fund=+32 price=$49.59
2026-08-03T09:22:06.257487+00:00,SKIP(exposure),CEG,score=+30,tech=+27 fund=+32 price=$262.75
2026-08-04T08:19:55.029205+00:00,HOLD,AAPL,score=+24 pnl=-1.8%,tech=-36 fund=+64 price=$nan
2026-08-04T08:19:55.654708+00:00,HOLD,ADBE,score=+38 pnl=+2.0%,tech=+0 fund=+64 price=$nan
2026-08-04T08:19:56.237683+00:00,HOLD,AMZN,score=+44 pnl=+15.1%,tech=+0 fund=+73 price=$nan
2026-08-04T08:19:57.154145+00:00,HOLD,JPM,score=+25 pnl=+3.8%,tech=-18 fund=+55 price=$nan
2026-08-04T08:19:57.814443+00:00,HOLD,MSFT,score=+36 pnl=+25.1%,tech=-18 fund=+73 price=$nan
2026-08-04T08:19:58.476020+00:00,HOLD,NVDA,score=+41 pnl=+3.3%,tech=-27 fund=+86 price=$nan
2026-08-04T08:19:59.147153+00:00,HOLD,V,score=+30 pnl=+2.9%,tech=+0 fund=+50 price=$nan
2026-08-04T08:19:59.920641+00:00,HOLD,XOM,score=+35 pnl=+9.0%,tech=+0 fund=+59 price=$nan
2026-08-04T08:19:59.920848+00:00,UNIVERSE,-,ai-thematic,AI主题股池 2026-07-26（9天前生成，30只）@ universe_ai.json
2026-08-04T08:20:18.655317+00:00,SKIP(exposure),EOG,score=+52,tech=+0 fund=+86 price=$nan
2026-08-04T08:20:18.655395+00:00,SKIP(exposure),AVGO,score=+43,tech=-9 fund=+77 price=$nan
2026-08-04T08:20:18.655433+00:00,SKIP(exposure),MU,score=+37,tech=-36 fund=+86 price=$nan
2026-08-04T08:20:18.655464+00:00,SKIP(exposure),LRCX,score=+37,tech=-36 fund=+86 price=$nan
2026-08-04T08:20:18.655494+00:00,SKIP(exposure),PWR,score=+35,tech=-9 fund=+64 price=$nan
2026-08-04T08:20:18.655523+00:00,SKIP(exposure),GEV,score=+33,tech=-27 fund=+73 price=$nan
2026-08-04T08:20:18.655552+00:00,SKIP(exposure),AMAT,score=+33,tech=-27 fund=+73 price=$nan
2026-08-04T08:20:18.655581+00:00,SKIP(exposure),EME,score=+32,tech=-9 fund=+59 price=$nan
2026-08-04T08:20:18.655610+00:00,SKIP(exposure),VRT,score=+32,tech=-36 fund=+77 price=$nan
2026-08-05T08:16:49.911542+00:00,HOLD,AAPL,score=+18 pnl=+0.6%,tech=-50 fund=+64 price=$309.38
2026-08-05T08:16:50.340185+00:00,HOLD,ADBE,score=+60 pnl=+5.3%,tech=+55 fund=+64 price=$257.49
2026-08-05T08:16:50.727055+00:00,HOLD,AMZN,score=+71 pnl=+14.4%,tech=+68 fund=+73 price=$277.42
2026-08-05T08:16:51.218853+00:00,HOLD,JPM,score=+47 pnl=+5.1%,tech=+36 fund=+55 price=$357.52
2026-08-05T08:16:51.744174+00:00,HOLD,MSFT,score=+64 pnl=+27.6%,tech=+50 fund=+73 price=$492.81
2026-08-05T08:16:52.175754+00:00,HOLD,NVDA,score=+66 pnl=+7.3%,tech=+36 fund=+86 price=$211.94
2026-08-05T08:16:52.609227+00:00,HOLD,V,score=+52 pnl=+4.1%,tech=+55 fund=+50 price=$369.59
2026-08-05T08:16:53.192079+00:00,HOLD,XOM,score=+57 pnl=+8.3%,tech=+55 fund=+59 price=$153.96
2026-08-05T08:16:53.192298+00:00,UNIVERSE,-,ai-thematic,AI主题股池 2026-07-26（10天前生成，30只）@ universe_ai.json
2026-08-05T08:17:06.247494+00:00,SKIP(exposure),EOG,score=+74,tech=+55 fund=+86 price=$143.52
2026-08-05T08:17:06.247606+00:00,SKIP(exposure),LRCX,score=+61,tech=+23 fund=+86 price=$317.74
2026-08-05T08:17:06.247647+00:00,SKIP(exposure),AVGO,score=+61,tech=+36 fund=+77 price=$418.16
2026-08-05T08:17:06.247696+00:00,SKIP(exposure),PWR,score=+58,tech=+50 fund=+64 price=$693.00
2026-08-05T08:17:06.247728+00:00,SKIP(exposure),ETN,score=+58,tech=+50 fund=+64 price=$444.77
2026-08-05T08:17:06.247758+00:00,SKIP(exposure),EME,score=+55,tech=+50 fund=+59 price=$819.88
2026-08-05T08:17:06.247787+00:00,SKIP(exposure),CIEN,score=+49,tech=+27 fund=+64 price=$411.13
2026-08-05T08:17:06.247817+00:00,SKIP(exposure),AMAT,score=+47,tech=+9 fund=+73 price=$546.62
2026-08-05T08:17:06.247846+00:00,SKIP(exposure),BAC,score=+47,tech=+36 fund=+55 price=$62.90
2026-08-05T08:17:06.247875+00:00,SKIP(exposure),MPC,score=+45,tech=+36 fund=+50 price=$312.61
2026-08-05T08:17:06.247904+00:00,SKIP(exposure),CVX,score=+44,tech=+55 fund=+36 price=$190.40
2026-08-05T08:17:06.247934+00:00,SKIP(exposure),WFC,score=+39,tech=+36 fund=+41 price=$88.39
2026-08-05T08:17:06.247962+00:00,SKIP(exposure),AMD,score=+39,tech=+9 fund=+59 price=$518.58
2026-08-05T08:17:06.247992+00:00,SKIP(exposure),SLB,score=+34,tech=+36 fund=+32 price=$50.81
2026-08-05T08:17:06.248020+00:00,SKIP(exposure),VRT,score=+34,tech=-32 fund=+77 price=$269.93
2026-08-05T08:17:06.248049+00:00,SKIP(exposure),MU,score=+34,tech=-45 fund=+86 price=$892.67
2026-08-05T08:17:06.248078+00:00,SKIP(exposure),GEV,score=+33,tech=-27 fund=+73 price=$1018.53
2026-08-05T08:17:06.248108+00:00,SKIP(exposure),MS,score=+30,tech=+27 fund=+32 price=$217.04
2026-08-05T08:17:06.248137+00:00,SKIP(exposure),CEG,score=+30,tech=+27 fund=+32 price=$267.25
2026-08-06T08:14:55.964784+00:00,HOLD,AAPL,score=+22 pnl=+1.7%,tech=-41 fund=+64 price=$311.00
2026-08-06T08:14:56.377754+00:00,HOLD,ADBE,score=+60 pnl=+4.0%,tech=+55 fund=+64 price=$259.32
2026-08-06T08:14:56.719411+00:00,HOLD,AMZN,score=+71 pnl=+12.8%,tech=+68 fund=+73 price=$272.65
2026-08-06T08:14:57.245219+00:00,HOLD,JPM,score=+55 pnl=+5.7%,tech=+55 fund=+55 price=$359.24
2026-08-06T08:14:57.652162+00:00,HOLD,MSFT,score=+64 pnl=+26.0%,tech=+50 fund=+73 price=$487.46
2026-08-06T08:14:58.079704+00:00,HOLD,NVDA,score=+66 pnl=+8.2%,tech=+36 fund=+86 price=$219.22
2026-08-06T08:14:58.799593+00:00,HOLD,V,score=+45 pnl=+3.8%,tech=+36 fund=+50 price=$368.54
2026-08-06T08:14:59.347200+00:00,HOLD,XOM,score=+54 pnl=+6.8%,tech=+45 fund=+59 price=$151.63
2026-08-06T08:14:59.347402+00:00,UNIVERSE,-,ai-thematic,AI主题股池 2026-07-26（11天前生成，30只）@ universe_ai.json
2026-08-06T08:15:11.211173+00:00,SKIP(exposure),ETN,score=+65,tech=+68 fund=+64 price=$447.28
2026-08-06T08:15:11.211266+00:00,SKIP(exposure),AVGO,score=+61,tech=+36 fund=+77 price=$418.28
2026-08-06T08:15:11.211306+00:00,SKIP(exposure),PWR,score=+58,tech=+50 fund=+64 price=$682.99
2026-08-06T08:15:11.211340+00:00,SKIP(exposure),EME,score=+50,tech=+36 fund=+59 price=$822.16
2026-08-06T08:15:11.211391+00:00,SKIP(exposure),CIEN,score=+49,tech=+27 fund=+64 price=$408.83
2026-08-06T08:15:11.211428+00:00,SKIP(exposure),BAC,score=+47,tech=+36 fund=+55 price=$63.25
2026-08-06T08:15:11.211459+00:00,SKIP(exposure),WFC,score=+46,tech=+55 fund=+41 price=$89.17
2026-08-06T08:15:11.211489+00:00,SKIP(exposure),LRCX,score=+41,tech=-27 fund=+86 price=$307.42
2026-08-06T08:15:11.211519+00:00,SKIP(exposure),EOG,score=+37,tech=-36 fund=+86 price=$134.23
2026-08-06T08:15:11.211549+00:00,SKIP(exposure),MS,score=+34,tech=+36 fund=+32 price=$218.27
2026-08-06T08:15:11.211579+00:00,SKIP(exposure),VRT,score=+34,tech=-32 fund=+77 price=$277.94
2026-08-06T08:15:11.211610+00:00,SKIP(exposure),MU,score=+34,tech=-45 fund=+86 price=$893.19
2026-08-06T08:15:11.211640+00:00,SKIP(exposure),GEV,score=+33,tech=-27 fund=+73 price=$1017.96
2026-08-06T08:15:11.211670+00:00,SKIP(exposure),SLB,score=+30,tech=+27 fund=+32 price=$49.91
2026-08-06T08:15:11.211701+00:00,SKIP(exposure),CEG,score=+30,tech=+27 fund=+32 price=$265.12
2026-08-07T06:59:41.349552+00:00,HOLD,AAPL,score=+22 pnl=+1.1%,tech=-41 fund=+64 price=$312.41
2026-08-07T06:59:42.022135+00:00,HOLD,ADBE,score=+60 pnl=+7.7%,tech=+55 fund=+64 price=$260.24
2026-08-07T06:59:42.693037+00:00,HOLD,AMZN,score=+71 pnl=+12.1%,tech=+68 fund=+73 price=$272.26
2026-08-07T06:59:43.499946+00:00,HOLD,JPM,score=+47 pnl=+4.8%,tech=+36 fund=+55 price=$356.30
2026-08-07T06:59:44.228812+00:00,HOLD,MSFT,score=+64 pnl=+29.3%,tech=+50 fund=+73 price=$499.86
2026-08-07T06:59:44.889263+00:00,HOLD,NVDA,score=+74 pnl=+8.6%,tech=+55 fund=+86 price=$218.99
2026-08-07T06:59:45.569306+00:00,HOLD,V,score=+45 pnl=+4.0%,tech=+36 fund=+50 price=$370.47
2026-08-07T06:59:46.380829+00:00,HOLD,XOM,score=+50 pnl=+8.3%,tech=+36 fund=+59 price=$154.84
2026-08-07T06:59:46.380992+00:00,UNIVERSE,-,ai-thematic,AI主题股池 2026-07-26（12天前生成，30只）@ universe_ai.json
2026-08-07T07:00:05.953986+00:00,SKIP(exposure),ETN,score=+65,tech=+68 fund=+64 price=$448.19
2026-08-07T07:00:05.954050+00:00,SKIP(exposure),AVGO,score=+61,tech=+36 fund=+77 price=$420.57
2026-08-07T07:00:05.954071+00:00,SKIP(exposure),PWR,score=+49,tech=+27 fund=+64 price=$667.84
2026-08-07T07:00:05.954087+00:00,SKIP(exposure),CIEN,score=+49,tech=+27 fund=+64 price=$403.76
2026-08-07T07:00:05.954102+00:00,SKIP(exposure),BAC,score=+47,tech=+36 fund=+55 price=$63.00
2026-08-07T07:00:05.954117+00:00,SKIP(exposure),EME,score=+46,tech=+27 fund=+59 price=$808.43
2026-08-07T07:00:05.954131+00:00,SKIP(exposure),WFC,score=+43,tech=+45 fund=+41 price=$87.59
2026-08-07T07:00:05.954146+00:00,SKIP(exposure),MU,score=+41,tech=-27 fund=+86 price=$881.47
2026-08-07T07:00:05.954161+00:00,SKIP(exposure),LRCX,score=+41,tech=-27 fund=+86 price=$305.77
2026-08-07T07:00:05.954175+00:00,SKIP(exposure),PSX,score=+39,tech=+36 fund=+41 price=$205.52
2026-08-07T07:00:05.954190+00:00,SKIP(exposure),VRT,score=+35,tech=-27 fund=+77 price=$275.17
2026-08-07T07:00:05.954205+00:00,SKIP(exposure),EOG,score=+35,tech=-41 fund=+86 price=$136.20
2026-08-07T07:00:05.954220+00:00,SKIP(exposure),SLB,score=+34,tech=+36 fund=+32 price=$51.54
2026-08-07T07:00:05.954234+00:00,SKIP(exposure),AMAT,score=+33,tech=-27 fund=+73 price=$527.48
2026-08-07T07:00:05.954249+00:00,SKIP(exposure),CVX,score=+33,tech=+27 fund=+36 price=$189.23
2026-08-10T07:09:45.974393+00:00,HOLD,AAPL,score=+27 pnl=+1.3%,tech=-27 fund=+64 price=$313.33
2026-08-10T07:09:46.383252+00:00,HOLD,ADBE,score=+60 pnl=+9.1%,tech=+55 fund=+64 price=$265.21
2026-08-10T07:09:46.822086+00:00,HOLD,AMZN,score=+65 pnl=+13.1%,tech=+55 fund=+73 price=$274.48
2026-08-10T07:09:47.268907+00:00,HOLD,JPM,score=+47 pnl=+4.8%,tech=+36 fund=+55 price=$357.52
2026-08-10T07:09:47.683391+00:00,HOLD,MSFT,score=+58 pnl=+29.7%,tech=+36 fund=+73 price=$499.99
2026-08-10T07:09:48.064347+00:00,HOLD,NVDA,score=+74 pnl=+11.3%,tech=+55 fund=+86 price=$223.96
2026-08-10T07:09:48.492124+00:00,HOLD,V,score=+45 pnl=+1.9%,tech=+36 fund=+50 price=$362.50
2026-08-10T07:09:49.026348+00:00,HOLD,XOM,score=+50 pnl=+7.5%,tech=+36 fund=+59 price=$153.04
2026-08-10T07:09:49.026554+00:00,UNIVERSE,-,ai-thematic,AI主题股池 2026-07-26（15天前生成，30只）@ universe_ai.json
2026-08-10T07:10:01.285667+00:00,SKIP(exposure),LRCX,score=+63,tech=+27 fund=+86 price=$311.35
2026-08-10T07:10:01.285770+00:00,SKIP(exposure),AVGO,score=+61,tech=+36 fund=+77 price=$427.76
2026-08-10T07:10:01.285836+00:00,SKIP(exposure),ETN,score=+60,tech=+55 fund=+64 price=$448.68
2026-08-10T07:10:01.285881+00:00,SKIP(exposure),AMAT,score=+55,tech=+27 fund=+73 price=$539.14
2026-08-10T07:10:01.285932+00:00,SKIP(exposure),EME,score=+50,tech=+36 fund=+59 price=$816.90
2026-08-10T07:10:01.285970+00:00,SKIP(exposure),PWR,score=+49,tech=+27 fund=+64 price=$671.86
2026-08-10T07:10:01.286009+00:00,SKIP(exposure),CIEN,score=+49,tech=+27 fund=+64 price=$412.39
2026-08-10T07:10:01.286074+00:00,SKIP(exposure),BAC,score=+47,tech=+36 fund=+55 price=$63.17
2026-08-10T07:10:01.286117+00:00,SKIP(exposure),MS,score=+45,tech=+45 fund=+45 price=$216.33
2026-08-10T07:10:01.286155+00:00,SKIP(exposure),MU,score=+41,tech=-27 fund=+86 price=$877.57
2026-08-10T07:10:01.286233+00:00,SKIP(exposure),WFC,score=+39,tech=+36 fund=+41 price=$87.25
2026-08-10T07:10:01.286284+00:00,SKIP(exposure),COP,score=+38,tech=+27 fund=+45 price=$117.61
2026-08-10T07:10:01.286336+00:00,SKIP(exposure),CEG,score=+37,tech=+45 fund=+32 price=$269.89
2026-08-10T07:10:01.286373+00:00,SKIP(exposure),VRT,score=+35,tech=-27 fund=+77 price=$272.40
2026-08-10T07:10:01.286409+00:00,SKIP(exposure),EOG,score=+32,tech=-50 fund=+86 price=$134.74
2026-08-10T07:10:01.286444+00:00,SKIP(exposure),PSX,score=+31,tech=-18 fund=+64 price=$203.91
2026-08-10T07:10:01.286479+00:00,SKIP(exposure),SLB,score=+30,tech=+27 fund=+32 price=$50.53
2026-08-11T06:47:53.358176+00:00,HOLD,AAPL,score=+24 pnl=-0.1%,tech=-36 fund=+64 price=$308.26
2026-08-11T06:47:53.811564+00:00,HOLD,ADBE,score=+60 pnl=+11.8%,tech=+55 fund=+64 price=$272.96
2026-08-11T06:47:54.179775+00:00,HOLD,AMZN,score=+65 pnl=+14.3%,tech=+55 fund=+73 price=$278.09
2026-08-11T06:47:54.635562+00:00,HOLD,JPM,score=+47 pnl=+5.4%,tech=+36 fund=+55 price=$359.79
2026-08-11T06:47:55.118748+00:00,HOLD,MSFT,score=+58 pnl=+31.1%,tech=+36 fund=+73 price=$506.06
2026-08-11T06:47:55.532111+00:00,HOLD,NVDA,score=+74 pnl=+8.3%,tech=+55 fund=+86 price=$217.55
2026-08-11T06:47:55.959591+00:00,HOLD,V,score=+19 pnl=+1.5%,tech=-27 fund=+50 price=$361.32
2026-08-11T06:47:56.498278+00:00,HOLD,XOM,score=+57 pnl=+11.9%,tech=+55 fund=+59 price=$159.79
2026-08-11T06:47:56.498463+00:00,UNIVERSE,-,ai-thematic,AI主题股池 2026-07-26（16天前生成，30只）@ universe_ai.json
2026-08-11T06:48:08.565430+00:00,SKIP(exposure),AVGO,score=+61,tech=+36 fund=+77 price=$422.40
2026-08-11T06:48:08.565513+00:00,SKIP(exposure),ETN,score=+60,tech=+55 fund=+64 price=$444.96
2026-08-11T06:48:08.565562+00:00,SKIP(exposure),PSX,score=+58,tech=+50 fund=+64 price=$215.52
2026-08-11T06:48:08.565603+00:00,SKIP(exposure),MPC,score=+58,tech=+50 fund=+64 price=$320.32
2026-08-11T06:48:08.565642+00:00,SKIP(exposure),EOG,score=+57,tech=+14 fund=+86 price=$142.22
2026-08-11T06:48:08.565679+00:00,SKIP(exposure),PWR,score=+49,tech=+27 fund=+64 price=$660.86
2026-08-11T06:48:08.565718+00:00,SKIP(exposure),COP,score=+49,tech=+55 fund=+45 price=$123.03
2026-08-11T06:48:08.565767+00:00,SKIP(exposure),BAC,score=+47,tech=+36 fund=+55 price=$63.86
2026-08-11T06:48:08.565807+00:00,SKIP(exposure),EME,score=+46,tech=+27 fund=+59 price=$809.33
2026-08-11T06:48:08.565843+00:00,SKIP(exposure),CVX,score=+42,tech=+36 fund=+45 price=$194.91
2026-08-11T06:48:08.565881+00:00,SKIP(exposure),MU,score=+41,tech=-27 fund=+86 price=$861.00
2026-08-11T06:48:08.565951+00:00,SKIP(exposure),LRCX,score=+41,tech=-27 fund=+86 price=$306.40
2026-08-11T06:48:08.565992+00:00,SKIP(exposure),CEG,score=+41,tech=+55 fund=+32 price=$270.43
2026-08-11T06:48:08.566029+00:00,SKIP(exposure),WFC,score=+39,tech=+36 fund=+41 price=$87.52
2026-08-11T06:48:08.566066+00:00,SKIP(exposure),MS,score=+38,tech=+27 fund=+45 price=$215.33
2026-08-11T06:48:08.566102+00:00,SKIP(exposure),VRT,score=+35,tech=-27 fund=+77 price=$270.10
2026-08-11T06:48:08.566139+00:00,SKIP(exposure),SLB,score=+34,tech=+36 fund=+32 price=$53.20
2026-08-11T06:48:08.566208+00:00,SKIP(exposure),AMAT,score=+33,tech=-27 fund=+73 price=$522.12
2026-08-11T06:48:08.566263+00:00,SKIP(exposure),KLAC,score=+32,tech=-36 fund=+77 price=$192.74
2026-08-12T07:08:12.647816+00:00,HOLD,AAPL,score=+24 pnl=-1.3%,tech=-36 fund=+64 price=$304.91
2026-08-12T07:08:13.141842+00:00,HOLD,ADBE,score=+60 pnl=+8.1%,tech=+55 fund=+64 price=$263.71
2026-08-12T07:08:13.505372+00:00,HOLD,AMZN,score=+65 pnl=+12.1%,tech=+55 fund=+73 price=$272.27
2026-08-12T07:08:13.985790+00:00,HOLD,JPM,score=+47 pnl=+6.1%,tech=+36 fund=+55 price=$362.04
2026-08-12T07:08:14.412126+00:00,HOLD,MSFT,score=+58 pnl=+30.1%,tech=+36 fund=+73 price=$503.81
2026-08-12T07:08:14.867937+00:00,HOLD,NVDA,score=+74 pnl=+8.1%,tech=+55 fund=+86 price=$217.50
2026-08-12T07:08:15.287824+00:00,HOLD,V,score=+45 pnl=+2.1%,tech=+36 fund=+50 price=$362.82
2026-08-12T07:08:15.787065+00:00,HOLD,XOM,score=+49 pnl=+12.0%,tech=+55 fund=+45 price=$159.80
2026-08-12T07:08:15.787295+00:00,UNIVERSE,-,ai-thematic,AI主题股池 2026-07-26（17天前生成，30只）@ universe_ai.json
2026-08-12T07:08:28.792452+00:00,SKIP(exposure),AVGO,score=+68,tech=+55 fund=+77 price=$416.08
2026-08-12T07:08:28.792551+00:00,SKIP(exposure),LRCX,score=+63,tech=+27 fund=+86 price=$311.41
2026-08-12T07:08:28.792608+00:00,SKIP(exposure),ETN,score=+60,tech=+55 fund=+64 price=$459.29
2026-08-12T07:08:28.792651+00:00,SKIP(exposure),MPC,score=+58,tech=+50 fund=+64 price=$336.42
2026-08-12T07:08:28.792690+00:00,SKIP(exposure),KLAC,score=+57,tech=+27 fund=+77 price=$200.47
2026-08-12T07:08:28.792728+00:00,SKIP(exposure),EOG,score=+57,tech=+14 fund=+86 price=$143.40
2026-08-12T07:08:28.792766+00:00,SKIP(exposure),EME,score=+50,tech=+36 fund=+59 price=$816.86
2026-08-12T07:08:28.792802+00:00,SKIP(exposure),PWR,score=+49,tech=+27 fund=+64 price=$670.58
2026-08-12T07:08:28.792839+00:00,SKIP(exposure),CVX,score=+49,tech=+55 fund=+45 price=$196.66
2026-08-12T07:08:28.792875+00:00,SKIP(exposure),COP,score=+49,tech=+55 fund=+45 price=$125.92
2026-08-12T07:08:28.792912+00:00,SKIP(exposure),VRT,score=+43,tech=-9 fund=+77 price=$nan
2026-08-12T07:08:28.792948+00:00,SKIP(exposure),MU,score=+41,tech=-27 fund=+86 price=$868.52
2026-08-12T07:08:28.792986+00:00,SKIP(exposure),BAC,score=+40,tech=+18 fund=+55 price=$64.00
2026-08-12T07:08:28.793022+00:00,SKIP(exposure),WFC,score=+39,tech=+36 fund=+41 price=$87.45
2026-08-12T07:08:28.793059+00:00,SKIP(exposure),MS,score=+38,tech=+27 fund=+45 price=$215.07
2026-08-12T07:08:28.793096+00:00,SKIP(exposure),SLB,score=+34,tech=+36 fund=+32 price=$53.68
